title,content,source_file,run_id,segment_id,confidence_score,needs_attention
Sudanese,"Region: North-East Africa / Global Diaspora (U.S., Australia, UK)
Language(s): Arabic (Sudanese dialect), English, Nubian, Fur (PGLS Supported: Sudanese Arabic)
Overview: Sudanese culture reflects Arab, African, and Islamic influences, marked by hospitality, resilience, and tribal diversity.
Family & Social Structure: Extended families are essential. Tribal lineage often determines roles, status, and responsibility.
Communication Style: Respectful and reserved in formal settings; warm and expressive with family.
Etiquette & Customs: Elders are honored. Gender roles are traditionally observed. Generosity and food sharing are cultural cornerstones.
Beliefs & Worldview: Predominantly Muslim (Sunni), with a minority of Christians and traditional faiths. Religious customs influence daily interactions.
Health & Mental Health Considerations: Mental illness may be highly stigmatized. Emotional distress may be framed in spiritual or physical terms.
Gender Roles & Sensitivities: Public gender separation often expected. Women may defer to male relatives in service interactions.
Interpreter/Service Notes: Match gender where possible. Avoid direct questioning on trauma. Use respectful religious phrasing.

📘 Culture Entry: Swahili (Coastal East African)",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,7ca98aac-687b-435d-86c8-00eadc6d3608,medium,True
Swahili,"Region: Coastal East Africa (Kenya, Tanzania, Mozambique) / U.S. Diaspora
Language(s): Swahili, English, Arabic, regional tribal languages (PGLS Supported: Swahili)
Overview: Swahili culture blends Bantu, Arab, and Islamic influences, especially in coastal trade hubs. It is defined by community, rhythm, and oral history.
Family & Social Structure: Families are close-knit, often multi-generational, with strong parental roles and elder respect.
Communication Style: Polite, indirect; storytelling is a valued medium.
Etiquette & Customs: Greetings are essential. Hospitality is sacred. Islamic customs influence dress and interaction norms.
Beliefs & Worldview: Islam is prevalent, with traditional spiritual beliefs coexisting. Faith-based morality informs behavior.
Health & Mental Health Considerations: Faith healers may be consulted. Mental health stigma may lead to somatic framing.
Gender Roles & Sensitivities: Gender roles are traditional but evolving. Respect for modesty and religious observance is crucial.
Interpreter/Service Notes: Clarify dialect and formality level. Gender-matching appreciated in religious contexts.
📘 Culture Entry: Sudanese (Expanded)
Sudanese (Expanded)
Region: North-East Africa (Sudan) / Diaspora in U.S., U.K., Gulf States
Language(s): Arabic (Sudanese dialect), Nubian, Beja, English (PGLS Supported: Sudanese Arabic)
Overview: Sudanese culture blends Arab, African, Islamic, and tribal traditions. Politeness, generosity, and social honor are central values.
Family & Social Structure: Large, extended, patriarchal families. Elders and religious leaders are respected.
Communication Style: Indirect and soft-spoken in formal settings; warm and expressive in trusted relationships.
Etiquette & Customs: Modesty in dress and demeanor; shoes removed indoors. Hospitality rituals are highly valued.
Beliefs & Worldview: Islam (Sunni) dominates; Sufi traditions common. Religion influences nearly all social behavior.
Health & Mental Health Considerations: Mental illness often stigmatized or spiritualized. Traditional and religious healing sought before clinical care.
Gender Roles & Sensitivities: Public gender separation expected. Women may defer to male family members in health and legal decisions.
Interpreter/Service Notes: Gender matching important. Use modest tone and avoid rushed interaction. Introduce confidentiality and support gently.

📘 Culture Entry: Swahili (Expanded)
Swahili (Expanded)
Region: East Africa (Kenya, Tanzania, Mozambique, Uganda) / Global Diaspora
Language(s): Swahili, English, Arabic, regional tribal languages (PGLS Supported: Swahili)
Overview: Coastal Swahili culture integrates Bantu, Arab, and Islamic influences. Community identity and oral history traditions are highly valued.
Family & Social Structure: Multi-generational homes. Respect for elders and cooperation between family units are common.
Communication Style: Indirect, formal, and layered with idioms or proverbs.
Etiquette & Customs: Islamic norms influence greetings, gender interaction, and modest dress. Hospitality expected.
Beliefs & Worldview: Sunni Islam dominates; traditional spiritual practices coexist. Faith guides behavior and health choices.
Health & Mental Health Considerations: Mental illness may be seen as spiritual or moral issue. Faith-based healing often sought first.
Gender Roles & Sensitivities: Roles traditionally defined. Urban areas may be more progressive.
Interpreter/Service Notes: Clarify dialect. Gender match helpful. Take time to build relational trust before discussing sensitive matters.

📘 Culture Entry: Syrian",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,c1a89d06-5809-41a8-9a5d-3486e1c92378,medium,True
Syrian,"Region: Middle East (Syria) / Global Diaspora due to conflict
Language(s): Arabic (Levantine dialect), Kurdish, Armenian, Aramaic, English (PGLS Supported: Arabic – Syrian)
Overview: Syrian culture is rooted in Arab traditions, Islamic values, hospitality, and deep historic pride. War has shaped national and diaspora identity.
Family & Social Structure: Extended families; patriarchal leadership common. Elders and religious figures hold respect.
Communication Style: Indirect, warm, and honor-based. Emotional restraint expected in formal settings.
Etiquette & Customs: Guests are offered food/drink immediately. Gender roles and religious decorum observed.
Beliefs & Worldview: Islam (Sunni and Alawite), Christianity, Druze. Religion influences law, family, and health decisions.
Health & Mental Health Considerations: High trauma prevalence. Mental illness may be denied or hidden. Stigma strong in rural areas.
Gender Roles & Sensitivities: Gender separation expected in conservative households.
Interpreter/Service Notes: Gender match critical. Approach topics of trauma with great care. Use culturally neutral and respectful phrasing.


📘 Culture Entry: Tagalog / Filipino
Tagalog / Filipino
Region: Southeast Asia (Philippines) / Global Diaspora (U.S., Canada, Middle East)
Language(s): Tagalog, Filipino, English, regional dialects (PGLS Supported: Tagalog/Filipino)
Overview: Filipino culture emphasizes family, faith, and adaptability. It’s shaped by Indigenous roots, Spanish colonization, and American influence.
Family & Social Structure: Close family units, often including extended relatives. Elders respected; utang na loob (debt of gratitude) is a guiding value.
Communication Style: Polite, cheerful, and indirect. Nonverbal cues carry importance.
Etiquette & Customs: Modesty and courtesy are central. Guests are honored. Avoid confrontation or shame.
Beliefs & Worldview: Majority Catholic with spiritual syncretism; family prayers and fiestas are central to cultural rhythm.
Health & Mental Health Considerations: Family-oriented care decisions. Mental health stigma remains, though improving.
Gender Roles & Sensitivities: Matriarchal leadership common in families. LGBTQ+ acceptance varies by region.
Interpreter/Service Notes: Clarify dialect. Use inclusive, warm tone. Defer to family hierarchy where relevant.
📘 Culture Entry: Tigrinya",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,34f9f476-b72c-47e4-9919-98ce43de7765,medium,True
Tigrinya,"Region: East Africa (Eritrea, northern Ethiopia) / Diaspora in U.S., Europe, Middle East
Language(s): Tigrinya, Arabic, English (PGLS Supported)
Overview: Tigrinya-speaking communities are rooted in Orthodox Christianity, strong family ties, and traditions of migration due to conflict.
Family & Social Structure: Patriarchal family units with deep respect for elders. Extended family support is expected.
Communication Style: Polite and measured, often indirect with outsiders. Humor and warmth with known individuals.
Etiquette & Customs: Religious greetings are common. Handshakes with right hand; public modesty emphasized.
Beliefs & Worldview: Orthodox Christianity or Islam; fasting, saints’ days, and home altars are important to daily life.
Health & Mental Health Considerations: Mental health issues may be taboo or interpreted through spiritual lenses. Stigma common.
Gender Roles & Sensitivities: Traditional gender roles; women often defer in public discussions.
Interpreter/Service Notes: Gender match often preferred. Be mindful of trauma history. Clarify confidentiality thoroughly.
📘 Culture Entry: Tamil",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,0f906c1a-f66a-475d-aa20-4b9d6c1af486,medium,True
Tamil,"Region: South India (Tamil Nadu), Sri Lanka, Malaysia, Singapore / Global Diaspora
Language(s): Tamil, English, Sinhala, Hindi (PGLS Supported: Tamil)
Overview: Tamil culture is one of the world’s oldest continuous civilizations, known for its classical arts, Dravidian identity, and linguistic pride.
Family & Social Structure: Joint families common; elders and patriarchs hold decision-making roles.
Communication Style: Formal, respectful, and indirect in public; expressive in private family settings.
Etiquette & Customs: Use both hands or right hand when giving. Feet are considered unclean; touching head or shoulders discouraged.
Beliefs & Worldview: Hinduism predominant; also Christian, Muslim, and Jain minorities. Karma and caste may influence worldview.
Health & Mental Health Considerations: Stigma high around mental illness. Ayurveda and homeopathy often sought.
Gender Roles & Sensitivities: Traditionally defined, though women often lead in education and family management.
Interpreter/Service Notes: Clarify dialect/region. Gender matching appreciated. Avoid direct language for emotional topics.

📘 Culture Entry: Thai",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,d4e83f14-409d-414e-a835-6d817af9cf9f,medium,True
Thai,"Region: Southeast Asia (Thailand) / Global Diaspora
Language(s): Thai, English, Lao (PGLS Supported: Thai)
Overview: Thai culture emphasizes social harmony, Buddhist values, and respect for hierarchy.
Family & Social Structure: Extended families often live together. Children expected to care for aging parents.
Communication Style: Indirect, polite, and often nonverbal. Emotional restraint shows respect.
Etiquette & Customs: Wai (prayer gesture) used for greeting. Never touch head or point feet. Status and age dictate interaction norms.
Beliefs & Worldview: Theravada Buddhism dominant. Karma, reincarnation, and merit-making guide behavior.
Health & Mental Health Considerations: Mental illness may be considered spiritual or karmic. Traditional or temple-based healing common.
Gender Roles & Sensitivities: Traditional norms observed; modern urban areas more fluid. Ladyboys (kathoey) are culturally recognized.
Interpreter/Service Notes: Gentle tone important. Allow slow, indirect responses. Respect hierarchy and spiritual worldview.

📘 Culture Entry: Tibetan",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,31457209-cfbf-4506-81ba-6edd4e8d9259,medium,True
Tibetan,"Region: Tibet (China), India (Dharamshala), Nepal / Global Diaspora
Language(s): Tibetan, Chinese, Nepali, Hindi, English (PGLS Supported: Tibetan)
Overview: Tibetan culture is deeply spiritual, centered on Buddhism, monastic tradition, and exile identity.
Family & Social Structure: Patriarchal with communal roles. Monks and elders hold moral leadership.
Communication Style: Reserved and humble. Spiritual references often frame conversation.
Etiquette & Customs: Remove shoes indoors. Avoid pointing with finger; use open hand. Prostration common in religious settings.
Beliefs & Worldview: Tibetan Buddhism is central. Compassion, karma, and enlightenment are guiding concepts.
Health & Mental Health Considerations: Illness viewed as spiritual imbalance. Tibetan medicine widely used. Mental health discussed more openly in exile.
Gender Roles & Sensitivities: Traditional roles remain, but nuns and female leaders gaining visibility.
Interpreter/Service Notes: Match tone to spiritual register. Gender match helpful. Allow slow responses and acknowledge spiritual framing.


📘 Culture Entry: Tigrinya (Expanded)
Tigrinya (Expanded)
Region: East Africa (Eritrea, Northern Ethiopia) / Global Diaspora
Language(s): Tigrinya, Arabic, Amharic, English (PGLS Supported: Tigrinya)
Overview: Tigrinya-speaking communities are rooted in Orthodox Christian faith, historical resilience, and collective identity. Many are refugees due to political conflict.
Family & Social Structure: Patriarchal families. Elders and religious leaders have high influence.
Communication Style: Formal, indirect, and respectful. Deference is common in public conversations.
Etiquette & Customs: Use both hands or right hand for giving. Hospitality is a moral duty.
Beliefs & Worldview: Eritrean Orthodox Christianity is dominant; Islam also practiced. Faith is interwoven with identity.
Health & Mental Health Considerations: Mental health issues often stigmatized or framed spiritually. War trauma may be unspoken.
Gender Roles & Sensitivities: Traditional roles; women respected as caregivers and moral anchors.
Interpreter/Service Notes: Gender match important. Speak slowly and respectfully. Clarify emotional terms gently.

📘 Culture Entry: Turkish",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,986efbcc-77e2-4d36-b815-7de9be6686e5,medium,True
Turkish,"Region: Western Asia / Southeastern Europe (Turkey) / Global Diaspora (Germany, Netherlands, U.S.)
Language(s): Turkish, Kurdish, Arabic (PGLS Supported: Turkish)
Overview: Turkish culture blends Islamic tradition, Ottoman legacy, European modernity, and strong national identity.
Family & Social Structure: Family-centric, with multigenerational homes common. Patriarchal structure remains strong.
Communication Style: Polite and expressive. Indirect speech used for sensitive topics.
Etiquette & Customs: Right hand used for greeting. Shoes off indoors. Respect for elders deeply ingrained.
Beliefs & Worldview: Majority Sunni Muslim; secularism protected by constitution. Faith and cultural pride coexist.
Health & Mental Health Considerations: Stigma may limit discussion of mental illness. Family opinion influential in care decisions.
Gender Roles & Sensitivities: Traditional expectations common; urban areas more egalitarian.
Interpreter/Service Notes: Gender match often preferred. Avoid political references unless invited. Clarify spiritual framing with care.

📘 Culture Entry: Ukrainian (Expanded)
Ukrainian (Expanded)
Region: Eastern Europe (Ukraine) / Global Diaspora
Language(s): Ukrainian, Russian, English (PGLS Supported: Ukrainian)
Overview: Ukrainian identity is deeply tied to language, Orthodox and Catholic heritage, and ongoing resilience through war and cultural preservation.
Family & Social Structure: Close-knit families with strong emotional bonds. Grandparents often co-parent.
Communication Style: Reserved with strangers; warm, direct, and emotional with trusted others.
Etiquette & Customs: Guests welcomed warmly. Religious holidays, folk music, and cuisine are cultural staples.
Beliefs & Worldview: Christianity (Orthodox, Catholic) central. Some folk beliefs persist in rural regions.
Health & Mental Health Considerations: Generational stigma around mental health. War-related trauma prevalent.
Gender Roles & Sensitivities: Traditional roles still common, but significant female leadership in family and civil society.
Interpreter/Service Notes: Confirm language preference (Ukrainian vs. Russian). Be trauma-informed. Avoid politicized language.

📘 Culture Entry: Ukrainian",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,c0377890-157e-40fc-95fc-5cb8034a5096,medium,True
Ukrainian,"Region: Eastern Europe / Global Diaspora (especially post-2022)
Language(s): Ukrainian, Russian (some), English (PGLS Supported: Ukrainian)
Overview: Ukrainian identity is rooted in language, Orthodox and Catholic Christianity, and resilience through historic conflict and cultural preservation.
Family & Social Structure: Extended families play major roles. Matriarchs often manage households.
Communication Style: Formal and reserved at first; warmth and humor increase with trust.
Etiquette & Customs: Guests are fed generously. Religious holidays and rites are important social anchors.
Beliefs & Worldview: Christianity (Orthodox, Catholic) with some regional folk traditions. Patriotic pride is central, especially in diaspora.
Health & Mental Health Considerations: War-related trauma may be present. Mental health stigma varies by generation.
Gender Roles & Sensitivities: Traditional in rural areas; progressive in urban/diaspora settings.
Interpreter/Service Notes: Clarify Ukrainian vs. Russian preference. Avoid politicized assumptions. Show empathy in displaced contexts.

📘 Culture Entry: Urdu-Speaking (South Asian Muslim Context)
Urdu-Speaking (South Asian Muslim)
Region: South Asia (Pakistan, North India) / Global Diaspora
Language(s): Urdu, English, regional dialects (PGLS Supported: Urdu)
Overview: Urdu-speaking Muslim culture is influenced by Islamic practice, Indo-Persian history, and family-centered values.
Family & Social Structure: Extended and joint families are common. Male leadership is expected, though women manage household affairs.
Communication Style: Formal and courteous with outsiders; affectionate with family. Poetry, proverbs, and indirect speech often used.
Etiquette & Customs: Hospitality and modesty are cultural pillars. Public gender separation often observed.
Beliefs & Worldview: Islam is central; practices include daily prayer, fasting, and religious etiquette in greetings.
Health & Mental Health Considerations: Emotional pain may be seen as spiritual trial. Mental illness stigma remains.
Gender Roles & Sensitivities: Clear gender divisions, especially in rural or conservative households.
Interpreter/Service Notes: Gender-matching often necessary. Use respectful Islamic greetings and terminology. Allow time for family consultation.
📘 Culture Entry: Urdu-Speaking (Expanded)
Urdu-Speaking (Expanded)
Region: South Asia (Pakistan, parts of India) / Diaspora in U.K., U.S., Canada, Gulf States
Language(s): Urdu, Punjabi, Hindi, English (PGLS Supported: Urdu)
Overview: Urdu-speaking communities are often centered around Muslim cultural traditions, refined linguistic heritage, and poetic expression.
Family & Social Structure: Patriarchal, extended families. Elders have strong influence; collective decisions common.
Communication Style: Formal and poetic. Indirect phrasing and respectful address expected.
Etiquette & Customs: Islamic etiquette observed — modest dress, gender separation in public, and formal greetings like As-Salamu Alaikum.
Beliefs & Worldview: Islam central. Daily prayers, Ramadan, and family honor are key drivers of values.
Health & Mental Health Considerations: Emotional suffering may be described physically. Mental illness often stigmatized or spiritualized.
Gender Roles & Sensitivities: Women often defer in mixed company; female modesty emphasized.
Interpreter/Service Notes: Gender matching highly recommended. Speak with politeness and allow space for spiritual or familial framing.

📘 Culture Entry: Vietnamese (Expanded)
Vietnamese (Expanded)
Region: Southeast Asia (Vietnam) / Diaspora in U.S., France, Australia
Language(s): Vietnamese (PGLS Supported)
Overview: Vietnamese culture reflects Confucian hierarchy, Buddhist values, colonial history, and refugee experience.
Family & Social Structure: Patriarchal and multigenerational. Ancestor worship and filial piety shape daily behavior.
Communication Style: Indirect, respectful, and soft-spoken. Emotional restraint considered respectful.
Etiquette & Customs: Bowing, use of titles, and two-handed offering are standard. Public modesty and humility expected.
Beliefs & Worldview: Buddhism, Catholicism, and ancestor worship influence behavior. Fate and harmony are key values.
Health & Mental Health Considerations: Somatic symptoms common. Mental health stigma remains; traditional healing respected.
Gender Roles & Sensitivities: Women traditionally defer in public. Gender equity rising among youth and diaspora.
Interpreter/Service Notes: Use formal tone. Allow for silence and indirect phrasing. Clarify confidentiality slowly and respectfully.

📘 Culture Entry: Yoruba (Expanded)
Yoruba (Expanded)
Region: West Africa (Nigeria, Benin, Togo) / Global Diaspora
Language(s): Yoruba, English, Pidgin (PGLS Supported: Yoruba)
Overview: Yoruba culture is rich in religion, art, and orature. Identity rooted in ancestry, community, and spiritual structure.
Family & Social Structure: Lineage and extended family hold deep importance. Elders and ancestors respected and invoked.
Communication Style: Expressive, rhythmic, proverb-laden. Deference to authority is balanced with humor and community warmth.
Etiquette & Customs: Kneeling or prostration in greetings. Elders addressed with titles. Hospitality is sacred.
Beliefs & Worldview: Christianity, Islam, and traditional Yoruba religion (Orisha system) practiced. Ancestor reverence persists.
Health & Mental Health Considerations: Traditional healers (Babalawo) consulted. Emotional suffering may be explained spiritually.
Gender Roles & Sensitivities: Women hold significant informal power; men often lead formally.
Interpreter/Service Notes: Acknowledge spiritual framing. Clarify Western concepts. Respect family dynamics and naming conventions.
📘 Culture Entry: Zulu",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,b0b01925-bff0-4411-b11b-7a4397118ed2,medium,True
Zulu,"Region: Southern Africa (South Africa, Eswatini) / Diaspora in U.K., U.S.
Language(s): Zulu, English (PGLS Supported: Zulu)
Overview: Zulu culture is built on ancestral reverence, strong kinship ties, oral tradition, and vibrant community rituals.
Family & Social Structure: Extended, patriarchal families; elders guide decisions. Initiation and rites of passage are significant.
Communication Style: Respectful and often poetic. Indirect in formal settings; expressive in familiar circles.
Etiquette & Customs: Elders greeted first. Use right hand for giving. Lobola (bride wealth) still practiced.
Beliefs & Worldview: Christianity widely practiced alongside traditional ancestor veneration and herbal healing.
Health & Mental Health Considerations: Traditional healing and church support often preferred. Emotional issues framed as spiritual or social.
Gender Roles & Sensitivities: Traditional roles observed; matriarchs hold informal authority.
Interpreter/Service Notes: Gender match helpful. Allow spiritual interpretations. Clarify systems slowly and respectfully.

📘 Culture Entry: Uzbek",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,42c86817-bdd6-4a2c-9c23-118ef7d2c000,medium,True
Uzbek,"Region: Central Asia (Uzbekistan) / Diaspora in Russia, U.S., South Korea
Language(s): Uzbek, Russian (PGLS Supported: Uzbek)
Overview: Uzbek culture blends Islamic tradition, Silk Road history, and Soviet-era influence. Hospitality and communal pride run deep.
Family & Social Structure: Patriarchal multigenerational households. Elders respected in decision-making.
Communication Style: Polite and formal with outsiders; open and warm within family.
Etiquette & Customs: Guests served tea and bread. Removing shoes indoors is common.
Beliefs & Worldview: Islam (Sunni) widespread; cultural practices may blend religious and secular values.
Health & Mental Health Considerations: Mental illness often misunderstood or hidden. Herbal and family-based remedies preferred.
Gender Roles & Sensitivities: Clear gender roles. Women often defer publicly but may lead within the home.
Interpreter/Service Notes: Clarify preference for Uzbek vs. Russian. Gender-matching appreciated. Introduce topics of emotional well-being gently.

📘 Culture Entry: Vietnamese (Northern Dialect Addendum)
Vietnamese (Northern Dialect)
Region: North Vietnam (Hanoi region)
Language(s): Vietnamese (Northern dialect – official), French, Chinese (PGLS Supported)
Overview: The Northern Vietnamese dialect is the national standard. Culture reflects Confucian values, revolutionary history, and collective identity.
Family & Social Structure: Respect for hierarchy and family legacy. Elders guide decisions; loyalty prized.
Communication Style: Formal, deferential, indirect. Nonverbal cues heavily relied on.
Etiquette & Customs: Use two hands when offering. Public modesty and humility are cultural expectations.
Beliefs & Worldview: Buddhism, Confucianism, ancestor worship dominate. Religion may be cultural rather than devout.
Health & Mental Health Considerations: Mental distress framed through physical symptoms or social imbalance.
Gender Roles & Sensitivities: Traditionally conservative. Women play central roles but may defer in formal settings.
Interpreter/Service Notes: Match tone and pace. Confirm dialect when possible. Use relational language to build comfort.

📘 Culture Entry: Vietnamese (Expanded)",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,ae119e65-11f3-44bf-9191-107c31a8e434,medium,True
Vietnamese,"Region: Southeast Asia / Global Diaspora
Language(s): Vietnamese (PGLS Supported)
Overview: Rooted in Confucian values, Buddhism, and a history of colonization and diaspora, Vietnamese culture emphasizes family, education, and respect.
Family & Social Structure: Hierarchical family systems; elders are honored, and extended families are tightly interdependent.
Communication Style: Indirect and formal with outsiders; avoids confrontation. Nonverbal cues and context matter greatly.
Etiquette & Customs: Public modesty; two-handed giving; avoid touching heads or pointing feet. Shoes removed indoors.
Beliefs & Worldview: Confucian ethics, ancestor veneration, Buddhism, and Catholicism coexist.
Health & Mental Health Considerations: Somatic expressions of distress common. May delay mental health disclosure. Traditional healing respected.
Gender Roles & Sensitivities: Patriarchal systems influence decision-making. Urban youth more egalitarian.
Interpreter/Service Notes: Clarify titles and pronouns. Use formal register. Allow time for deference-based family dialogue.


📘 Culture Entry: Haitian Creole (Diaspora Addendum)
Haitian Creole (Diaspora)
Region: Haitian Diaspora (U.S. – especially Florida, New York, Massachusetts; Canada; France)
Language(s): Haitian Creole, French, English (PGLS Supported: Haitian Creole)
Overview: Diasporic Haitians preserve language, faith, and music traditions while adapting to host cultures. Community resilience and pride in ancestry are central.
Family & Social Structure: Strong matriarchal presence. Grandparents often co-parent. Godparent roles highly significant.
Communication Style: Warm, spiritual, and community-oriented. Humor often used as a social bridge.
Etiquette & Customs: Personal space may be small. Hospitality expected. Respect for elders is core.
Beliefs & Worldview: Christianity and Vodou co-exist for many. Spiritual worldview often guides health and hardship.
Health & Mental Health Considerations: Spiritual illness and divine testing frameworks are common. Mental health stigma still present.
Gender Roles & Sensitivities: Women often lead households. Masculinity expectations may influence public behavior.
Interpreter/Service Notes: Respect for spiritual beliefs is crucial. Use clear, concrete language. Consider cultural reluctance to disclose emotional distress.

📘 Culture Entry: Wolof",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,2dfdc352-e08e-43ba-96df-66922c605411,medium,True
Wolof,"Region: West Africa (Senegal, The Gambia, Mauritania) / U.S., France Diaspora
Language(s): Wolof, French, Arabic (PGLS Supported: Wolof)
Overview: Wolof culture is defined by Islamic values, Senegalese hospitality (teranga), and rich oral storytelling. Social hierarchy is respected.
Family & Social Structure: Patriarchal extended families. Elders and male heads lead; women manage households and markets.
Communication Style: Indirect, rhythmic, and respectful. Proverbs often used.
Etiquette & Customs: Long greetings expected. Visitors offered food and tea.
Beliefs & Worldview: Sunni Islam central. Religious leaders (marabouts) are deeply respected.
Health & Mental Health Considerations: Faith-based healing common. Mental illness may be framed spiritually.
Gender Roles & Sensitivities: Defined but flexible; women play strong economic roles.
Interpreter/Service Notes: Clarify French vs. Wolof language use. Gender match encouraged. Use soft tone and avoid direct confrontation.

📘 Culture Entry: Yoruba (Diaspora Addendum)
Yoruba (Diaspora)
Region: West Africa / Diaspora in Brazil, Cuba, U.S., U.K.
Language(s): Yoruba, English, Portuguese, Spanish (PGLS Supported: Yoruba)
Overview: Diaspora Yoruba communities have preserved and adapted cultural heritage through Afro-Caribbean and African American identities.
Family & Social Structure: Extended family and spiritual godparenthood central. Ancestor reverence continues in varied forms.
Communication Style: Expressive and respectful. Spiritual phrasing and proverbs may carry layered meaning.
Etiquette & Customs: Ritual greetings and naming ceremonies important. Offerings and drums play roles in sacred events.
Beliefs & Worldview: Christianity and Islam practiced; Orisha-based traditions (e.g., Candomblé, Santería) flourish in diaspora.
Health & Mental Health Considerations: Holistic healing systems (e.g., divination, herbs, song) common. Mental health linked to spiritual well-being.
Gender Roles & Sensitivities: Flexible in ritual and home spheres. Female spiritual leadership common.
Interpreter/Service Notes: Respect sacred terminology. Clarify health terms in both scientific and spiritual frames.

📘 Culture Entry: Wolof (Senegalese)",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,e8469431-a50a-465d-9ee9-58c6ce89b446,medium,True
Wolof,"Region: West Africa (Senegal, The Gambia, Mauritania) / Diaspora
Language(s): Wolof, French, Arabic (PGLS Supported: Wolof)
Overview: The Wolof are the largest ethnic group in Senegal, known for oral storytelling (taasu), Islamic faith, and elaborate social greetings.
Family & Social Structure: Extended family networks rooted in Islamic kinship systems. Elders and community leaders guide decisions.
Communication Style: Expressive, rhythmic, with emphasis on greetings and metaphor. Formality matters.
Etiquette & Customs: Visitors are offered food/drink immediately. Handshakes with right hand. Islamic modesty observed.
Beliefs & Worldview: Sunni Islam is dominant. Marabouts (religious guides) hold influence. Syncretism with local customs is common.
Health & Mental Health Considerations: Religious healing may be preferred. Stigma around mental illness exists.
Gender Roles & Sensitivities: Gender roles traditionally distinct; women influential in community/family roles.
Interpreter/Service Notes: Use polite/formal language. Be sensitive to spiritual framing of illness. Gender-matching often appreciated.

📘 Culture Entry: Yoruba",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,13616a38-89e5-4eb8-977c-d979700898bb,medium,True
Yoruba,"Region: West Africa (Nigeria, Benin, Togo) / Diaspora in U.S., UK, Brazil
Language(s): Yoruba, English (PGLS Supported)
Overview: A major ethnolinguistic group in Nigeria, Yoruba culture is deeply spiritual, artistic, and structured around family and tradition.
Family & Social Structure: Extended family and lineage are key. Elders and ancestors hold revered status.
Communication Style: Respectful and rhythmic; proverbs and praise names are commonly used.
Etiquette & Customs: Prostration or kneeling used to greet elders. Elders served first in meals and ceremonies.
Beliefs & Worldview: Christianity, Islam, and traditional Yoruba religion (Orisha worship) coexist. Ancestor reverence central.
Health & Mental Health Considerations: Herbal medicine and spiritual healing are common. Mental health may be viewed spiritually.
Gender Roles & Sensitivities: Roles historically balanced; women often lead in trade and community. Patriarchal in formal authority.
Interpreter/Service Notes: Use formal respect markers. Clarify context for illness or grief. Honor religious or ancestral views.
📘 Culture Entry: Zomi",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,6e5792fc-e6d8-42db-ae1b-299a0aa41b44,medium,True
Zomi,"Region: Myanmar (Chin State), India (Manipur, Mizoram), Bangladesh / U.S. Diaspora
Language(s): Zomi (Tedim), Burmese, English (PGLS Supported: Zomi)
Overview: The Zomi people are a Chin ethnic group with strong Christian faith, clan-based society, and a history of migration from conflict zones.
Family & Social Structure: Extended families with patriarchal lineage. Elders and church leaders are deeply respected.
Communication Style: Reserved and humble. Deference to authority is typical.
Etiquette & Customs: Modesty in behavior and dress. Group decisions often led by male heads of household.
Beliefs & Worldview: Christianity (mainly Baptist) is dominant. Church is central to community and identity.
Health & Mental Health Considerations: Medical care often deferred to church opinion. Mental health stigmatized; faith-based coping common.
Gender Roles & Sensitivities: Traditional roles in family; women active in church and home.
Interpreter/Service Notes: Use calm, respectful tone. Gender-matching helpful. Allow space for spiritual considerations in decision-making.


IV. LANGUAGE–CULTURE INDEX
(Coming next)

V. CULTURAL TERMS GLOSSARY
(Coming next)

VI. SPECIAL SECTIONS (Future-Scalable)",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,b289723f-d8a1-464a-829a-d590ea9ff8c3,medium,True
Diaspora Spotlights,"Religious/Cultural Holidays & Observances Index
Interpreter Do's & Don'ts by Region/Culture",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,cbaa6ebe-9ac6-4234-9cd4-6ae0fbe13278,medium,True
Cross-Cultural Communication Tips,"Trauma & Conflict-Sensitive Cultures
Virtual vs. In-Person Interaction Preferences

VII. APPENDICES & FORMATS
(Placeholder)

VIII. FUTURE-READY MODULES
(Placeholder)

Maintained by: [Owner TBD]
Next major release target: [v2 — Early Q3 2025]",PGLS Global Culture Guide v1bw62726.docx,20250630_022042,272a569f-6299-49ed-b796-f86339ad0b91,medium,True
